0.7335378;0.28820282;0.22130871;0.84753233;0.37341464;0.8401794;0.6037406;0.67002535;0.8895597;0.44493204;0.27358174;0.30033624;0.53208554;0.3155098;0.1635372;0.626237;0.8010964;0.10245228;0.5803616;0.6260004;0.30137396;0.6050903;0.6668751;0.8284719;0.18687165;0.4559465;0.64461416;0.58250546;0.83309245;0.09456265;0.56853324;0.52385134;0.9627819;0.16359276;0.31609643;0.83015114;0.19974571;0.6505639;0.23591834;0.2773173;0.68603677;0.17054725;0.100687146;0.10077196;0.30156142;0.5936944;0.20284957;0.6210177;0.4472257;0.56749254;0.3746972;0.99521196;0.2413289;0.2953245;0.18481684;0.21506166;0.19595242;0.8323756;0.3510779;0.66274494;0.35287237;0.43179333;0.33000457;0.6589793;0.66703576;0.09185517;0.64742506;0.7997975;0.6880975;0.3965212;0.41437656;0.88548833;0.65180784;0.58475286;0.978922;0.23561776;0.033547938;0.8162476;0.47088808;0.22828972;0.58749276;0.2556957;0.81992435;0.5670145;0.39668685;0.1497829;0.32075924;0.21163112;0.3607977;0.75774246;0.5119302;0.8188027;0.9243102;0.69285756;0.9916281;0.8611445;0.04783696;0.62173855;0.2376666;0.35079712;
0.28820282;0.12460786;0.08250022;0.48586184;0.6723832;0.07219732;0.43325138;0.10416216;0.9681854;0.6268679;0.58396804;0.041720867;0.21265602;0.17314547;0.9373113;0.1719029;0.5941707;0.28812975;0.9398218;0.33483624;0.86048836;0.72158825;0.5461841;0.15419269;0.5604523;0.4908316;0.16152221;0.5910284;0.0158754;0.5973569;0.48539668;0.40655893;0.4018777;0.90396273;0.7426853;0.4620607;0.97698927;0.35024995;0.97568464;0.5482214;0.44166404;0.8986041;0.9913688;0.7468275;0.932204;0.6155971;0.30429852;0.8369865;0.17605811;0.708336;0.59377164;0.13378412;0.21440643;0.09963864;0.5573213;0.8414486;0.008838356;0.011584759;0.4162125;0.6190066;0.9411054;0.42307848;0.632527;0.49848568;0.24062687;0.16422033;0.54947186;0.8993837;0.8771941;0.5719146;0.058659375;0.13504863;0.55563474;0.41860235;0.02425313;0.8954655;0.4856364;0.007907152;0.8683528;0.8980814;0.40217042;0.20194542;0.8884076;0.22087497;0.71686125;0.24446046;0.16478294;0.83453935;0.44250107;0.89441085;0.22083563;0.9009533;0.46683246;0.018690705;0.2952484;0.06646621;0.033161283;0.830147;0.6915694;0.05556816;
0.22130871;0.08250022;0.103295565;0.23718715;0.41165435;0.8296798;0.28023225;0.23627722;0.92078924;0.4405799;0.3931278;0.28035003;0.16772258;0.68317544;0.8930525;0.9923608;0.7403387;0.801097;0.2367624;0.33632123;0.35594714;0.6649954;0.47387528;0.37751275;0.7959622;0.18089825;0.71095186;0.46823692;0.69948864;0.80743027;0.8525777;0.82312655;0.17180526;0.22399366;0.33480376;0.48159617;0.4040913;0.7410104;0.8203457;0.078612745;0.3060106;0.9174677;0.35689324;0.7685637;0.9693579;0.926883;0.74437815;0.5000148;0.9326493;0.28660715;0.54402095;0.38503373;0.8173204;0.048333764;0.71066535;0.47860128;0.6090389;0.35580176;0.16149855;0.56795454;0.21794134;0.5768304;0.7021146;0.8673128;0.68180746;0.8040403;0.2122888;0.7392785;0.8304532;0.24641919;0.79318714;0.10719025;0.22238648;0.7617544;0.34944952;0.45974803;0.46839035;0.91758674;0.03456682;0.699278;0.8257291;0.72614;0.6195187;0.09909105;0.90010726;0.05842769;0.6612038;0.42174852;0.4628532;0.19512534;0.9559993;0.3321371;0.03658092;0.3672263;0.5177044;0.39768267;0.08703172;0.9958938;0.85595495;0.5846592;
0.84753233;0.48586184;0.23718715;0.68304217;0.76426387;0.13129514;0.5916639;0.47900134;0.21994966;0.7181466;0.92874837;0.10912198;0.93300706;0.31632602;0.09646565;0.45097262;0.18942285;0.66955507;0.86474603;0.5419665;0.54481125;0.62127906;0.5536416;0.6056289;0.8131216;0.59509814;0.2797981;0.98753715;0.47403085;0.11903912;0.89192146;0.87163985;0.8269165;0.4965288;0.9800105;0.8725191;0.27169043;0.56007725;0.9059811;0.52172595;0.71825975;0.9354784;0.39946616;0.6657286;0.6059164;0.18309301;0.7936555;0.097576976;0.066288054;0.18458647;0.5404216;0.073031604;0.77488446;0.8985186;0.6785278;0.1451447;0.16749197;0.7294569;0.76946855;0.71867514;0.96201956;0.9919689;0.16461027;0.73504657;0.37313366;0.32150596;0.111014426;0.8857305;0.2568133;0.6438272;0.40370858;0.07310009;0.6372479;0.84034806;0.08173543;0.39351696;0.7769287;0.83372647;0.99782884;5.02944E-4;0.4169647;0.8784098;0.617257;0.567243;0.3058784;0.41878992;0.0787524;0.20219076;0.804984;0.65859234;0.1672535;0.8271591;0.5815489;0.8215762;0.21497858;0.17580152;0.9039907;0.38463867;0.59229285;0.23234963;
0.37341464;0.6723832;0.41165435;0.76426387;0.37949872;0.049635053;0.4606375;0.061562836;0.3499893;0.21637881;0.4554134;0.36382252;0.76946884;0.6538886;0.6529591;0.9147583;0.34471267;0.22302216;0.53570545;0.28328907;0.14267099;0.29502648;0.75030136;0.94122905;0.10048729;0.647966;0.46653926;0.7876359;0.5039181;0.7696416;0.76897126;0.109092474;0.11485642;0.4588791;0.8717764;0.010146797;0.76890665;0.12900174;0.8345562;2.5689602E-5;0.6909766;0.9574331;0.4362625;0.8002525;0.9087286;0.039656937;0.8379765;0.9917896;0.6822915;0.7204145;0.8373412;0.7348228;0.6401058;0.025710046;0.53640395;0.43807262;0.79104185;0.9370971;0.51833886;0.1446467;0.39329076;0.1540066;0.16251838;0.66074926;0.7468541;0.07442051;0.8849356;0.13458884;0.7466764;0.34692156;0.33961672;0.7137644;0.32564366;0.22134542;0.5622898;0.38407266;0.20130342;0.31431103;0.7590426;0.884049;0.39452523;0.41047418;0.27510715;0.6272888;0.14645761;0.4609803;0.92511684;0.2540391;0.93222004;0.09922552;0.15426171;0.025132895;0.016752362;0.09037733;0.54185295;0.92448175;0.08964324;0.150482;0.6979574;0.52363855;
0.8401794;0.07219732;0.8296798;0.13129514;0.049635053;0.093895614;0.35755682;0.4550956;0.36226255;0.91326714;0.6397461;0.83513653;0.38759875;0.6276246;0.44275087;0.5558922;0.9663451;0.24125367;0.71652186;0.84214103;0.66997427;0.70621026;0.7919257;0.5554717;0.2914291;0.058852732;0.33308977;0.83257025;0.30769122;0.20569646;0.5262654;0.4729517;0.94094574;0.04833871;0.13525867;0.80043286;0.30240726;0.442456;0.56585234;0.74859387;0.8122328;0.91331935;0.59295;0.31792158;0.6868104;0.41805786;0.84706396;0.9461966;0.24681562;0.39487582;0.6260896;0.17916471;0.7120223;0.9725854;0.5040645;0.12113488;0.8932968;0.36372834;0.04856068;0.6707302;0.16363186;0.14208108;0.26575047;0.8408348;0.9646576;0.06682205;0.8278883;0.45411742;0.9206849;0.39877903;0.12921554;0.012637913;0.07321292;0.27136916;0.40056366;0.869653;0.93749684;0.46509916;0.14183939;0.8457828;0.7702953;0.8406304;0.9897419;0.2518022;0.13962585;0.38601375;0.10142696;0.47317743;0.9288844;0.18574125;0.6573843;0.70579463;0.4204722;0.36459064;0.2031914;0.86475706;0.007783532;0.5546105;0.03842491;0.019887447;
0.6037406;0.43325138;0.28023225;0.5916639;0.4606375;0.35755682;0.65795636;0.8211762;0.72319436;0.5579705;0.8401658;0.036747217;0.40021306;0.9963556;0.9395311;0.014518797;0.099865675;0.9149043;0.8320491;0.1050899;0.63848394;0.89338136;0.5441241;0.09634715;0.10299903;0.8380459;0.106321394;0.9807576;0.19135875;0.8937541;0.6257322;0.045914054;0.91447234;0.34238458;0.70706457;0.8977103;0.044886053;0.2565685;0.6931508;0.8933576;0.5445063;0.76176393;0.9915067;0.7888072;0.45452964;0.20351434;0.41665518;0.2676441;0.46435177;0.7876473;0.43035424;0.45707834;0.7255557;0.8420148;0.03546822;0.99878;0.4328416;0.3688997;0.39278972;0.869745;0.31713933;0.19581193;0.45205605;0.08305621;0.23294413;0.23238367;0.6177083;0.44842094;0.2847342;0.79625744;0.48963755;0.023930728;0.25812268;0.9518915;0.564921;0.64332694;0.22335452;0.121031344;0.954027;0.28517944;0.9419606;0.37478805;0.5998311;0.3692851;0.274274;0.14290655;0.31018913;0.53128207;0.988496;0.044617355;0.43529195;0.42075497;0.013311923;0.7183104;0.41804957;0.39838928;0.77622163;0.4498961;0.3878848;0.5132893;
0.67002535;0.10416216;0.23627722;0.47900134;0.061562836;0.4550956;0.8211762;0.44061065;0.17548811;0.278045;0.22613335;0.7778942;0.2651472;0.9675853;0.13755924;0.26319116;0.185763;0.49423492;0.54561347;0.99729615;0.3196985;0.9059097;0.8347109;0.84180695;0.28916705;0.9899726;0.7389225;0.1989736;0.49676114;0.8073546;0.9903155;0.52295804;0.050656915;0.9252891;0.96150017;0.33798283;0.60371876;0.9764866;0.0788421;0.5039157;0.85337216;0.65765214;0.5288561;0.7226849;0.7704023;0.5876945;0.46842277;0.62380373;0.9934116;0.9275671;0.2986802;0.39488316;0.45698625;0.73026454;0.4813546;0.6121061;0.25703168;0.7995247;0.8084837;0.8915772;0.5054701;0.003914356;0.25567055;0.97711885;0.89306045;0.022928238;0.6510115;0.93450505;0.7637383;0.4122846;0.4047159;0.22520769;0.77036345;0.5757673;0.45840907;0.63831663;0.8140855;0.15830857;0.377208;0.12302041;0.16473788;0.12295973;0.66315085;0.31429386;0.98918515;0.890635;0.8370111;0.53078496;0.01005137;0.26203412;0.883185;0.60190344;0.9737526;0.39787543;0.18924952;0.2713092;0.025258183;0.38506007;0.18079078;0.77796566;
0.8895597;0.9681854;0.92078924;0.21994966;0.3499893;0.36226255;0.72319436;0.17548811;0.023640454;0.09255016;0.5478807;0.5179576;0.68118554;0.7122356;0.26324308;0.6138355;0.8801661;0.8044102;0.9229483;0.9043818;0.11253047;0.81094265;0.7630476;0.55868465;0.52099276;0.91614395;0.19831765;0.0940029;0.35550213;0.066429436;0.9836915;0.17831856;0.26827788;0.9692284;0.7710171;0.7964088;0.057445824;0.5352678;0.8656599;0.37932396;0.03147793;0.14903939;0.3295309;0.7622231;0.530445;0.17211604;0.24481112;0.40387338;0.010968566;0.4562884;0.23407364;0.6165941;0.24931264;0.5860622;0.8323316;0.60220516;0.11505157;0.6123279;0.875782;0.81061345;0.9914301;0.37723553;0.94671696;0.17363662;0.5279038;0.95033497;0.5375742;0.58156806;0.7316132;0.76841986;0.5921677;0.8439557;0.8068105;0.73680687;0.5012001;0.8355024;0.18140602;0.9153158;0.4939794;0.27901906;0.30750662;0.08546704;0.10342616;0.70057845;0.51343423;0.69438404;0.30378813;0.89551055;0.0011359453;0.77161974;0.035953045;0.8807219;0.74283373;0.7127139;0.50264186;0.49712473;0.5244168;0.74786246;0.9450665;0.46198142;
0.44493204;0.6268679;0.4405799;0.7181466;0.21637881;0.91326714;0.5579705;0.278045;0.09255016;0.29713702;0.48984092;0.8137582;0.88637954;0.37418348;0.42186248;0.5799179;0.7129475;0.6612945;0.566101;0.38975447;0.87486273;0.2835546;0.8558853;0.85193914;0.6432089;0.71574336;0.35176635;0.5850593;0.50540555;0.19747096;0.7771373;0.47260398;0.51212204;0.7137952;0.04016447;0.2314204;0.11625224;0.70792496;0.2626195;0.49941236;0.3889956;0.77791166;0.55173063;0.22199667;0.8601165;0.8093782;0.8815868;0.996746;0.24857992;0.5682708;0.024192393;0.45755804;0.7344935;0.78160954;0.97768885;0.9492988;0.41334623;0.9637295;0.5712225;0.8244771;0.04601276;0.2206046;0.3573665;0.06300253;0.40886348;0.20677656;0.13270742;0.8146729;0.2361086;0.13485545;0.9377921;0.2430197;0.45211184;0.34353536;0.82204634;0.8264426;0.9053738;0.7203051;0.8198199;0.59086037;0.24490917;0.818697;0.41467786;0.11262202;0.2456311;0.6940895;0.17659211;0.15466094;0.19427818;0.98510486;0.1294831;0.85622466;0.9417861;0.21821189;0.8754025;0.512042;0.9136907;0.8672761;0.46401256;0.2767781;
